3_NDVI-C0/date,3_NDVI-C0/min,3_NDVI-C0/max,3_NDVI-C0/mean,3_NDVI-C0/stDev,3_NDVI-C0/sampleCount,3_NDVI-C0/noDataCount,3_NDVI-C0/median,3_NDVI-C0/p10,3_NDVI-C0/p90,3_NDVI-C0/cloudCoveragePercent
2021-05-25T00:00:00.000Z,-0.39116203784942627,0.882448673248291,0.23786616675703667,0.5824970157093461,2343,1739,-0.2659175992012024,-0.35947713255882263,0.8557756543159485,0
2021-05-30T00:00:00.000Z,-0.759036123752594,0.8990346193313599,0.0920474380254745,0.7509096895853561,2343,1739,-0.46204620599746704,-0.6954023241996765,0.8768615126609802,0
2021-06-04T00:00:00.000Z,-0.6283618807792664,0.889721155166626,0.1354062620377697,0.699001347181244,2343,1739,-0.4427645802497864,-0.5815085172653198,0.8677614331245422,0
2021-06-09T00:00:00.000Z,-0.4637224078178406,0.8826943039894104,0.23232746716366737,0.5986388926411992,2343,1739,-0.1487758904695511,-0.3910256326198578,0.8603994250297546,0
2021-06-14T00:00:00.000Z,-0.1280602663755417,0.8283552527427673,0.3453883396618501,0.4192980458774931,2343,1739,0.05040322616696358,-0.09348441660404205,0.7913439869880676,0
2021-06-19T00:00:00.000Z,-0.4630630612373352,0.8689249157905579,0.3338531235494882,0.4907988537424322,2343,1739,0.06483300775289536,-0.23649246990680695,0.8452174067497253,14.403973509933781
2021-06-24T00:00:00.000Z,-1,0.8915731310844421,0.09302500906455864,0.7690497636418724,2343,1739,0.21212121844291687,-0.8144329786300659,0.8656845688819885,0
2021-06-29T00:00:00.000Z,-0.8918918967247009,0.8834876418113708,0.1583108963623693,0.7024903310898736,2343,1739,0.2694300413131714,-0.7679557800292969,0.8529664874076843,0
2021-07-04T00:00:00.000Z,-0.23645320534706116,0.8213043212890625,0.3329874385595057,0.4404340811690311,2343,1739,0.10924369841814041,-0.20169851183891296,0.7940717339515686,0
2021-07-09T00:00:00.000Z,-0.6717724204063416,0.8623417615890503,0.23063846538325206,0.6061777304219145,2343,1739,0.14674735069274902,-0.6043956279754639,0.8365981578826904,0
2021-07-14T00:00:00.000Z,-0.7251184582710266,0.8618892431259155,0.21669802461312898,0.6018936121199611,2343,1739,-0.10934393852949142,-0.5609756112098694,0.8334065675735474,0
2021-07-19T00:00:00.000Z,-0.5940170884132385,0.8412357568740845,0.21217595109259701,0.5785645333000017,2343,1739,-0.10273972898721695,-0.4841121435165405,0.8121693134307861,0
2021-07-24T00:00:00.000Z,-0.03865336626768112,0.7236734628677368,0.3494003394812142,0.3071128924626893,2343,1739,0.12568975985050201,0.003508772002533078,0.6821282505989075,0
2021-07-29T00:00:00.000Z,-0.5150442719459534,0.8528310060501099,0.23397431436973148,0.5651033056361234,2343,1739,0.05210084095597267,-0.46396395564079285,0.8156171441078186,0
2021-08-03T00:00:00.000Z,-0.6351351141929626,0.842292308807373,0.2113958822373634,0.5835968834528072,2343,1739,0.03610675036907196,-0.5373831987380981,0.8080936670303345,0
2021-08-08T00:00:00.000Z,-0.12559808790683746,0.7749584317207336,0.3420560921098848,0.37071520551271236,2343,1739,0.17081260681152344,-0.07903780043125153,0.7299864292144775,0
2021-08-13T00:00:00.000Z,-0.9831223487854004,0.8616887927055359,0.1980310950338814,0.6438199180961349,2343,1739,0.09557109326124191,-0.7350157499313354,0.8304732441902161,0
2021-08-18T00:00:00.000Z,-0.5737704634666443,0.8469225764274597,0.2581595147343887,0.5433380310565972,2343,1739,0.16738197207450867,-0.44134077429771423,0.8097826242446899,0
2021-08-23T00:00:00.000Z,-0.2839506268501282,0.8080495595932007,0.33451449514165443,0.4031829377214097,2343,1739,0.15064935386180878,-0.1536312848329544,0.7557293176651001,0
2021-08-28T00:00:00.000Z,-0.016393441706895828,0.6941176652908325,0.3309800243068759,0.28399326444708395,2343,1739,0.09639440476894379,0.03680981695652008,0.6386292576789856,0
2021-09-02T00:00:00.000Z,-0.48737862706184387,0.837837815284729,0.22056982755068855,0.5472995993302799,2343,1739,-0.08687615394592285,-0.36986300349235535,0.7949471473693848,0
2021-09-12T00:00:00.000Z,-0.2740046977996826,0.7849805951118469,0.2565037228925685,0.44605334153462994,2343,1739,-0.07823961228132248,-0.20711563527584076,0.7349973320960999,0
2021-09-17T00:00:00.000Z,-0.4878048896789551,0.8298397064208984,0.19666933307781856,0.5590316898495677,2343,1739,-0.1812080591917038,-0.40189874172210693,0.7866233587265015,0
2021-09-22T00:00:00.000Z,-0.13381995260715485,0.7803738117218018,0.3087147259672283,0.3777296172360065,2343,1739,0.0657108724117279,-0.09601873904466629,0.7203776836395264,0
2021-09-27T00:00:00.000Z,-0.3312564790248871,0.6928327679634094,0.2386709571232409,0.163034169123023,2343,1739,0.2302558422088623,0.047216035425662994,0.45764896273612976,0.9933774834437084
2021-10-07T00:00:00.000Z,-0.3400673270225525,0.8464537858963013,0.25255036950539267,0.4921040620996083,2343,1739,0.2181818187236786,-0.28818896412849426,0.7853237390518188,0
2021-10-17T00:00:00.000Z,-0.23344947397708893,0.773693859577179,0.24770939336983297,0.4160618025144655,2343,1739,0.19732441008090973,-0.19565217196941376,0.7128117084503174,0
2021-10-22T00:00:00.000Z,-0.26923078298568726,0.8041119575500488,0.25523414554934765,0.4316603370193601,2343,1739,0.2535211145877838,-0.21114370226860046,0.7357560992240906,0
2021-10-27T00:00:00.000Z,-0.15157894790172577,0.7577723860740662,0.26971451427004256,0.3740101977888163,2343,1739,0.021052632480859756,-0.12280701845884323,0.6947402358055115,0
2021-11-06T00:00:00.000Z,-0.28508123755455017,0.814865231513977,0.22427888249127273,0.4663571982179783,2343,1739,-0.19247788190841675,-0.2510760426521301,0.7484602928161621,0
2021-11-11T00:00:00.000Z,-0.32536521553993225,0.788101077079773,0.19309551715357395,0.46905143474495825,2343,1739,-0.21512386202812195,-0.2855313718318939,0.7177541851997375,0
2021-11-16T00:00:00.000Z,-0.3342210352420807,0.74595707654953,0.18114285023007215,0.45351253733839697,2343,1739,-0.18000000715255737,-0.2933151423931122,0.6910129189491272,0
2021-12-06T00:00:00.000Z,-0.5052631497383118,0.7734877467155457,0.11601623596734585,0.5287668447654186,2343,1739,-0.3155415952205658,-0.4326750338077545,0.7172256112098694,0
2021-12-11T00:00:00.000Z,-0.13368983566761017,0.6652852892875671,0.23334890268187963,0.31523957188231905,2343,1739,-0.03153153136372566,-0.08943089097738266,0.6078824400901794,0
2021-12-26T00:00:00.000Z,-0.4263862371444702,0.7499138712882996,0.14558786393099998,0.4638458148603791,2343,1739,-0.22563417255878448,-0.34285715222358704,0.6751347184181213,0
2021-12-31T00:00:00.000Z,-0.25615763664245605,0.6515040397644043,0.2694073592083076,0.24061694272976208,2343,1739,0.2874493896961212,-0.07830552011728287,0.556847095489502,0
2022-01-10T00:00:00.000Z,-0.059805285185575485,0.6651037931442261,0.28112267597118973,0.2544564088845758,2343,1739,0.11138923466205597,0.01193317398428917,0.6003005504608154,0
2022-01-20T00:00:00.000Z,-0.8274111747741699,0.8120805621147156,0.07582665710950526,0.5322586438874459,2343,1739,-0.2875317931175232,-0.5226585865020752,0.6895306706428528,0
2022-01-25T00:00:00.000Z,-0.3436807096004486,0.692764401435852,0.15088630433114184,0.41087981902423737,2343,1739,-0.1807228922843933,-0.2763419449329376,0.6334876418113708,0
2022-01-30T00:00:00.000Z,-0.6700507402420044,0.6885609030723572,-0.01025390966073797,0.5597469054621145,2343,1739,-0.47894737124443054,-0.5819477438926697,0.6326854228973389,0
2022-02-09T00:00:00.000Z,-0.8576051592826843,0.6657491326332092,-0.08391783660314722,0.6203390866189676,2343,1739,-0.567251443862915,-0.7777777910232544,0.6205533742904663,0
2022-02-24T00:00:00.000Z,-0.12831541895866394,0.5443416237831116,0.15956361903901525,0.246070077600507,2343,1739,-0.04030710086226463,-0.09501557797193527,0.45953088998794556,0
2022-03-01T00:00:00.000Z,-0.30398324131965637,0.7006345391273499,0.1475635809416801,0.3767835846232819,2343,1739,-0.12480252981185913,-0.25645437836647034,0.5929884314537048,0
2022-03-11T00:00:00.000Z,-1,1,-0.05205859155054914,0.9656436061983323,2343,1739,-1,-1,1,0
