time,Tau,H,LE,co2_flux,ET,max_wind_speed,wind_dir,SWTop,SWBottom,LWTop,LWBottom,Rs,Rl,Rn,Ta,RH,Tw,T_ir,ws,ew,ea,de,dt,le_model
29/10/2023 4:00,-0.0182,NaN,36.911,NaN,0.0541,0.714469,205.275,-3.262158667,1.914076333,355.5321,420.9537,-5.176234667,-65.42162,-70.59786,18.81333333,75.81,22.85666667,21.13,0.601064,27.77328684,16.42481643,11.34847041,4.04333334,23.19193387
29/10/2023 4:30,-4.10E-05,0.540775,22.50581842,NaN,NaN,0.635066,221.089,-2.838447,2.124004333,353.2359333,419.0619333,-4.962451,-65.82603667,-70.78848667,18.32333333,77.4,22.68666667,20.88,0.589666,27.48907307,16.26346679,11.22560629,4.36333334,22.50581842
29/10/2023 5:00,-3.87E-05,0.599899,22.13336783,0.110396,-0.00161,0.632597,222.617,-2.306408333,2.772196,353.469,418.2283333,-5.078604667,-64.75935,-69.83795,18.26333333,76.63,22.47,20.77,0.587038,27.13052292,16.04126793,11.08925499,4.20666667,22.13336783
29/10/2023 5:30,-4.30E-05,0.547465,20.55017198,NaN,NaN,0.633651,221.591,-2.108011,3.230715667,352.5944,417.3946667,-5.338726667,-64.80026333,-70.13899,18.33,78.39,22.28,20.58,0.58448,26.81946981,16.47836621,10.3411036,3.95,20.55017198
29/10/2023 6:00,-2.84E-05,0.441782,1.39183,0.538665,0.00204,0.631444,221.607,7.251186,4.349116667,350.2995333,416.1596667,2.902068667,-65.86016,-62.95808667,17.93333333,76.94,22.09666667,20.39666667,0.580286,26.52228797,15.77613837,10.74614959,4.16333334,21.20185656
29/10/2023 6:30,-4.43E-05,0.551229,21.5738352,-1.4833,NaN,0.636975,221.378,48.33537333,17.17670333,349.5115,416.4782,31.15867,-66.96667333,-35.80800667,18.53333333,73.16333333,21.98666667,20.38,0.589227,26.3453629,15.57660036,10.76876254,3.45333334,21.5738352
29/10/2023 7:00,-0.254597,NaN,18.36384173,NaN,NaN,1.32916,290.724,111.5501133,36.3122,350.6832667,417.8566333,75.23794,-67.17338667,8.064546,19.7,72.88,21.89666667,20.58,0.567556,26.20137369,16.68490321,9.516470483,2.19666667,18.36384173
29/10/2023 7:30,-0.0131,NaN,40.5823,NaN,0.0596,0.800514,179.592,188.8534,49.24126333,351.3949,419.8816,139.61218,-68.48671,71.12546667,19.83666667,73.39333333,21.91666667,20.78,0.470318,26.23331175,16.94523038,9.288081371,2.08,14.8523963
29/10/2023 8:00,-0.311591,NaN,35.94818477,NaN,-0.079,2.92489,142.692,274.5242667,51.76024667,356.2559333,424.9902,222.7640333,-68.73422,154.0298333,21.44666667,68.53333333,22.09,21.37,1.16942,26.51153577,17.47030548,9.041230287,0.64333333,35.94818477
29/10/2023 8:30,-0.0156,10.1496,66.12113973,-4.87014,-0.0203,2.73524,101.89,355.9229,51.33367667,363.1316,429.7819333,304.5892667,-66.65032333,237.9389667,22.99,61.30666667,22.37666667,22.03666667,1.98186,26.97733347,17.16463528,9.812698191,-0.61333333,66.12113973
29/10/2023 9:00,-0.0331,NaN,9.44604,NaN,0.0139,1.70311,138.536,264.0903667,31.04433667,371.5488333,432.7440333,233.046,-61.19520333,171.8508,23.5,58.11666667,22.66,22.27666667,0.812372,27.44472173,16.77955973,10.665162,-0.84,29.45786855
29/10/2023 9:30,-0.00855,6.49574,15.9092,-0.513512,0.0235,2.02331,118.507,415.8688,42.74923333,383.2557333,438.226,373.1195667,-54.97024667,318.1493333,24.77333333,55.32,23,23.15666667,1.35526,28.01490807,17.23750294,10.77740513,-1.77333333,49.66103265
29/10/2023 10:00,-0.0829,NaN,42.79953932,NaN,NaN,1.7999,72.3604,379.4084667,32.11192,395.9580333,444.2952,347.2965,-48.33719667,298.9593333,26.52666667,49.94333333,23.48,24.05,1.08767,28.83747295,17.26401795,11.573455,-3.04666667,42.79953932
29/10/2023 10:30,-0.0204,-19.8804,50.41300148,3.18716,NaN,2.12309,2.35984,467.7991,37.11235,403.4062667,452.6963333,430.6867333,-49.29004667,381.3966667,29.42,40.03,23.96666667,25.29333333,1.11319,29.69290439,16.3732075,13.31969689,-5.45333333,50.41300148
29/10/2023 11:00,-0.0131,NaN,47.89795315,-0.854381,NaN,1.65084,35.3379,623.1095,39.49084333,401.7626667,462.6254333,583.6186333,-60.86274333,522.7559333,30.78333333,36.80666667,24.62,26.54666667,0.964947,30.87605879,16.27667325,14.59938554,-6.16333333,47.89795315
29/10/2023 11:30,-0.0346,3.5716,170.265,1.22225,0.253722,1.80492,347.157,547.0925,32.60137333,400.8762,468.2218667,514.4911333,-67.34569667,447.1454333,31.36,34.62,25.17666667,26.96,1.08031,31.91638842,15.81969711,16.0966913,-6.18333333,59.12401638
29/10/2023 12:00,-0.695175,NaN,55.3566449,NaN,-0.318765,3.47024,148.632,626.7955667,45.54442667,403.6196667,464.2957,581.2511667,-60.67605,520.5751333,31.37,36.85,25.71,26.21,1.01168,32.94164736,16.84825207,16.09339529,-5.66,55.3566449
29/10/2023 12:30,-0.0341,-27.6424,133.1913692,NaN,NaN,2.75747,173.19,433.5785,35.06128,401.0356333,462.5194,398.5172333,-61.48374667,337.0335333,30.78,38.95666667,26.17,26.27,2.35637,33.84887274,17.22417793,16.62469481,-4.61,133.1913692
29/10/2023 13:00,0.00496,-0.880794,135.3657303,NaN,NaN,2.69559,169.209,364.8383667,28.67407333,403.1924,462.5800667,336.1643333,-59.38763667,276.7767,30.67,38.5,26.34666667,26.43666667,2.30307,34.20304283,16.91592169,17.28712114,-4.32333333,135.3657303
29/10/2023 13:30,-0.000274,0.433139,140.7200765,-0.012,-0.000599,2.33693,169.414,263.3055333,20.59883333,410.4693667,461.8260333,242.7067333,-51.35663,191.3501,30.54333333,36.73,26.33,26.43333333,2.28067,34.16949317,16.02208131,18.14741186,-4.21333333,140.7200765
29/10/2023 14:00,-0.000279,0.37748,0.442785,0.0305,0.000656,2.33542,169.441,231.2797,18.28753667,406.2523333,460.5727,212.9921667,-54.32038,158.6717667,30.40666667,36.22,26.16666667,26.29333333,2.27616,33.84222113,15.67684048,18.16538065,-4.24,140.5808636
29/10/2023 14:30,-0.000282,0.417802,138.6807554,NaN,-0.000616,2.33933,169.282,166.3462667,12.32139333,409.3747667,458.9037667,154.0248667,-49.52898667,104.4958833,30.06666667,37.11,26.06333333,26.12,2.28075,33.63658516,15.75279365,17.88379151,-4.00333334,138.6807554
29/10/2023 15:00,-0.000263,0.183943,3.6731,0.265116,0.00544,2.33989,169.381,131.0180667,10.04362667,411.4833,457.0877,120.9744333,-45.60442333,75.37001333,29.41333333,41.27666667,25.97,25.95333333,2.28503,33.4517863,16.87664899,16.57513731,-3.44333333,128.7739324
29/10/2023 15:30,-0.000268,0.455612,120.8387309,-0.0687,-0.00141,2.33972,169.478,79.59957,7.153045667,413.2649,455.3995,72.44652333,-42.13462333,30.31190667,29.04666667,43.98666667,25.82666667,25.80666667,2.28397,33.1697109,17.60873452,15.56097638,-3.22,120.8387309
29/10/2023 16:00,-0.00027,0.403169,104.9845237,-0.0132,-0.000478,2.33668,169.572,55.95493667,4.830512,408.696,452.8620667,51.12442667,-44.16607333,6.958355667,28.29666667,50.54666667,25.7,25.52333333,2.27938,32.92216281,19.37558388,13.54657893,-2.59666667,104.9845237
29/10/2023 16:30,-0.027,1.61717,79.145,NaN,0.116888,2.33603,98.4507,17.35813533,0.644526,401.1774667,449.0054667,16.71361,-47.82799,-31.11438333,26.93,56.51,25.6,25.01666667,0.604425,32.72786918,20.00200242,12.72586676,-1.33,26.15222885
29/10/2023 17:00,-0.000359,NaN,32.3968232,NaN,NaN,1.25978,64.7812,-2.491005433,-0.137061933,403.3429333,445.8092667,-2.3539435,-42.46634,-44.82028333,25.38,66.64333333,25.46333333,24.74333333,0.871332,32.46395141,21.52842119,10.93553021,0.08333333,32.3968232
29/10/2023 17:30,-0.0519,-31.1018,52.5573,NaN,0.0774,1.49131,27.7163,-2.883359667,1.3094099,396.6119667,443.8572,-4.192769333,-47.24526667,-51.43803667,24.98333333,64.21666667,25.33333333,24.53,0.850753,32.21463144,20.26142729,11.95320415,0.35,34.57536259
29/10/2023 18:00,-0.339076,NaN,929.756,-8.94719,1.36932,1.41149,328.799,-1.298266947,2.213838,395.8775333,442.9114333,-3.512105,-47.03388333,-50.54598667,25.07666667,58.06333333,25.19333333,24.42333333,0.555214,31.94800153,18.42191741,13.52608411,0.11666666,25.5335623
29/10/2023 18:30,-0.322665,25.8825,24.0047312,NaN,2.41486,1.40874,318.16,-2.585254333,1.353363433,398.0051667,441.7437,-3.938618,-43.73854333,-47.67716333,24.56333333,64.66333333,25.07,24.28666667,0.597482,31.71470955,19.89809405,11.8166155,0.50666667,24.0047312
29/10/2023 19:00,-0.00254,NaN,65.8414,-6.17839,0.0969,1.33026,12.7976,-1.838725333,1.674883,407.0596667,440.3557333,-3.513608667,-33.29612,-36.80972667,23.99,66.04666667,24.94,24.14666667,1.19065,31.47041661,19.63862534,11.83179127,0.95,47.89757572
29/10/2023 19:30,-0.1193,97.9385,335.462,NaN,0.493664,1.98782,357.272,-1.687135333,1.007702133,401.3587667,438.4752667,-2.694837333,-37.11648667,-39.81132667,23.22666667,67.47,24.80333333,23.88333333,0.479733,31.21536674,19.16198793,12.05337881,1.57666666,19.66017216
29/10/2023 20:00,0.00231,1.53418,3.35773,1.31134,0.00494,1.29305,46.1432,-0.721017667,1.719016667,399.5251,437.9264,-2.440034333,-38.40130667,-40.84134,23.58,58.14333333,24.64,23.78666667,0.932958,30.9129172,16.86823516,14.04468203,1.06,44.55053477
29/10/2023 20:30,0.000141,0.144426,1.90515,0.453633,0.0028,0.974947,39.6295,-1.735811333,1.111644667,399.9274333,436.7407,-2.847456,-36.81333667,-39.66079667,23.10333333,61.35,24.46666667,23.51333333,0.950406,30.59474883,17.29471012,13.30003872,1.36333334,42.97748443
29/10/2023 21:00,0.000125,0.235008,42.22842326,-0.157089,NaN,0.974734,39.8167,-0.6780486,1.505900333,407.5808,436.4240333,-2.183949,-28.84322667,-31.02718,23.20666667,60.79333333,24.34,23.53333333,0.946721,30.36405119,17.24495434,13.11909685,1.13333333,42.22842326
29/10/2023 21:30,0.000131,0.259935,40.04927086,NaN,NaN,1.00367,39.2751,-1.1940029,1.413102667,407.4757667,436.1680333,-2.607105333,-28.69226333,-31.29937,23.14333333,62.96,24.24333333,23.45333333,0.950123,30.18901484,17.79146493,12.39754991,1.1,40.04927086
29/10/2023 22:00,0.000148,0.280236,37.45353893,-1.33209,-0.0013,0.997153,39.6174,-1.16907555,1.679213,401.09985,435.35135,-2.8482885,-34.251515,-37.0998,23.225,64.605,24.095,23.305,0.951629,29.92213623,18.34646257,11.57567366,0.87,37.45353893
29/10/2023 22:30,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-2.080540333,1.157424433,394.2370667,433.9859333,-3.237964667,-39.74887333,-42.98683667,22.61,64.73666667,23.99,23.06666667,NaN,29.73446856,17.71307281,12.02139575,1.38,NaN
29/10/2023 23:00,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-2.748406,1.520546433,385.9400333,432.2018667,-4.268952,-46.26183667,-50.53079,22.05333333,73.3,23.87,22.80666667,NaN,29.52124947,19.3896581,10.13159137,1.81666667,NaN
29/10/2023 23:30,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-2.896802333,1.941841333,378.6886667,430.4717333,-4.838643667,-51.78303667,-56.62167667,21.42666667,72.15666667,23.74666667,22.55,NaN,29.30349903,18.37147922,10.93201981,2.32,NaN
30/10/2023 0:00,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-2.529630667,2.433638333,378.2353667,429.4041333,-4.963268667,-51.16880333,-56.13207667,21.46666667,76.50666667,23.61333333,22.41333333,NaN,29.06967101,19.52669856,9.54297245,2.14666666,NaN
30/10/2023 0:30,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-2.119033,2.480208,373.9828333,428.2442667,-4.599241,-54.26146333,-58.86070333,20.94,72.84,23.49666667,22.18333333,NaN,28.8664089,18.00079883,10.86561007,2.55666667,NaN
30/10/2023 1:00,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-1.908959333,2.64075,378.071,427.5290667,-4.549709333,-49.45801667,-54.00772667,20.92,73.38,23.36,22.06333333,NaN,28.62988037,18.11200321,10.51787716,2.44,NaN
30/10/2023 1:30,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-1.481575367,2.374796,376.1507333,427.0265,-3.856371,-50.87574667,-54.73211667,21.05333333,70.65333333,23.19,21.98666667,NaN,28.33802404,17.58221667,10.75580737,2.13666667,NaN
30/10/2023 2:00,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-2.434940333,2.621906,368.5749667,426.3737,-5.056846333,-57.79873,-62.85557333,21.16666667,73.76333333,23.07,21.81,NaN,28.13357461,18.48408651,9.649488103,1.90333333,NaN
30/10/2023 2:30,0.0131,13.3172,18.03221853,-8.33501,-0.00708,0.936276,35.3296,-2.510560667,1.975019667,377.4882667,424.6598333,-4.485580333,-47.17153333,-51.65711,20.28333333,78.75333333,22.94,21.63666667,0.575103,27.91354191,18.69155266,9.221989252,2.65666667,18.03221853
30/10/2023 3:00,0.000143,0.110252,2.39373,0.511363,0.00351,0.759058,359.392,-2.228732667,2.481175,372.0165667,423.6756,-4.709908,-51.65900333,-56.36891333,20.11333333,78.51,22.82333333,21.44,0.727243,27.71735731,18.43930868,9.278048633,2.71,22.94114614
30/10/2023 3:30,-0.059,65.1999,14.06019146,NaN,-0.738857,0.757442,185.52,-1.788668667,2.575736667,375.015,423.3371667,-4.364405667,-48.32216333,-52.68657,20.10333333,74.10666667,22.69666667,21.37666667,0.408981,27.50572095,17.39436999,10.11135097,2.59333334,14.06019146
30/10/2023 4:00,0.000287,0.549927,19.16927343,-0.573051,-0.00189,0.579504,177.952,-2.061156333,2.166712333,377.8805667,422.4486333,-4.227869,-44.56807,-48.79593333,19.69,73.59,22.58666667,21.24,0.537668,27.32307755,16.83701255,10.486065,2.89666667,19.16927343
30/10/2023 4:30,0.000265,0.506589,0.16255,NaN,0.000238,0.580724,178.706,-2.160707333,2.237892,371.7449,421.2791333,-4.398599333,-49.53420333,-53.93280333,19.58,76.67,22.45666667,21.06333333,0.543573,27.10859231,17.42249187,9.686100449,2.87666667,17.90134911
30/10/2023 5:00,0.000252,0.433146,19.24135643,NaN,NaN,0.581992,179.305,-2.487030667,1.911002,373.7390667,419.8225333,-4.398033,-46.08345,-50.48148667,18.80666667,76.22,22.34,20.88333333,0.543603,26.91735888,16.50677896,10.41057992,3.53333333,19.24135643
30/10/2023 5:30,0.000265,0.469381,18.71358023,NaN,NaN,0.577599,179.352,-0.819250067,3.093405667,375.399,420.1561,-3.912655667,-44.75709,-48.66974667,19.49,72.93333333,22.19666667,20.88666667,0.539452,26.68402859,16.48109267,10.20293591,2.70666667,18.71358023
30/10/2023 6:00,0.000278,0.545581,16.43913911,0.369561,-0.000626,0.58462,178.386,6.5542643,2.481129667,381.9745,419.8231,4.073132,-37.84861,-33.77547667,19.24333333,78.64666667,22.06333333,20.88666667,0.539225,26.46856504,17.50191677,8.96664827,2.82,16.43913911
30/10/2023 6:30,-0.0676,37.267,91.731,NaN,0.134429,1.64873,174.291,54.26237,6.405492,384.1191,420.5358,47.85688,-36.41665,11.44023,19.72,74.44,21.94,20.98,0.572289,26.27061578,17.063174,9.207441784,2.22,17.91568001
30/10/2023 7:00,-9999,NaN,NaN,NaN,-9999,-9999,-9999,87.90885333,8.440212333,383.7606333,421.2987333,79.46864667,-37.53809,41.93055333,19.94333333,77.87666667,21.93,21.04666667,NaN,26.25462267,18.09940181,8.155220853,1.98666667,NaN
30/10/2023 7:30,-0.194766,40.932,37.92205932,NaN,-0.150918,1.65305,107.223,129.8979333,11.79483667,387.0520667,423.4595,118.1031,-36.40742333,81.69569667,20.81333333,74.07333333,21.95,21.33,1.37311,26.28661741,18.16378176,8.122835649,1.13666667,37.92205932
30/10/2023 8:00,-0.0431,24.0633,22.08100527,NaN,NaN,1.6346,9.27312,205.1219,17.1631,389.1808333,427.3875667,187.9588,-38.20675333,149.7521,22.31,68.13666667,22.07333333,21.88,0.794185,26.48467192,18.30721539,8.17745653,-0.23666667,22.08100527
30/10/2023 8:30,-0.10023,NaN,196.795,NaN,0.290078,1.45895,16.3219,353.8872,32.79781667,393.5168333,433.2779333,321.0893667,-39.76106333,281.3283333,24.11,62.22333333,22.33666667,22.79333333,0.645002,26.91191243,18.63528481,8.276627621,-1.77333333,18.15070065
30/10/2023 9:00,-0.0766,NaN,138.813,NaN,0.20559,1.55962,24.3179,601.2638333,59.14819333,399.5689333,444.7494333,542.1156,-45.18049667,496.9351333,27.96,46.06,22.78,24.62,0.655294,27.64479597,17.31379938,10.3309966,-5.18,23.01745628
30/10/2023 9:30,-0.251971,NaN,50.05824672,NaN,NaN,2.92291,153.323,549.9475333,49.57528,401.8736,448.2611,500.3722333,-46.38751333,453.9847333,28.11,40.63333333,23.53,24.42666667,1.08925,28.92435682,15.40770432,13.5166525,-4.58,50.05824672
30/10/2023 10:00,-0.109578,NaN,28.8401,-0.461673,0.0427,2.45686,143.99,529.5611,47.25777,395.6305333,451.2728667,482.3033333,-55.64229333,426.661,28.87,40.3,24.09666667,24.88666667,0.948845,29.9251234,15.96918256,13.95594083,-4.77333333,45.02288392
30/10/2023 10:30,-0.478112,-65.4867,48.5508,6.95344,0.0719,4.19905,144.171,686.6027,54.86431333,401.2247333,453.5567667,631.7383667,-52.33208,579.4063,28.94333333,39.50666667,24.51666667,25.10333333,2.08893,30.68623368,15.72126113,14.96497255,-4.42666666,106.2866523
30/10/2023 11:00,0.0393,1.26422,97.70752408,NaN,NaN,3.64525,156.861,457.8945,36.40829333,404.0692333,454.103,421.4861667,-50.03378333,371.4524,28.79333333,41.43,25.00666667,25.31,1.88429,31.59548927,16.34438297,15.2511063,-3.78666666,97.70752408
30/10/2023 11:30,-0.000298,0.528459,99.53202521,0.03,-0.00104,1.82879,158.264,508.9643333,40.97152667,403.7138333,456.3677333,467.9928,-52.65393,415.3389,29.47333333,38.05666667,25.25,25.75,1.78047,32.05569046,15.61389416,16.4417963,-4.22333333,99.53202521
30/10/2023 12:00,-0.274349,NaN,314.5561009,5.15692,NaN,6.82403,118.813,409.5220667,34.68486,411.8185667,458.0573333,374.8371667,-46.23873667,328.5984667,29.94333333,37.46333333,25.44666667,25.95666667,5.55953,32.43189361,15.79082858,16.64106503,-4.49666666,314.5561009
30/10/2023 12:30,NaN,-5.22471,10.8668,NaN,0.0161,7.03033,122.361,589.6308,47.00608,416.5467333,461.8200667,542.6247333,-45.27333667,497.3514,30.74,34.49,25.69333333,26.44666667,5.38625,32.90917869,15.21459615,17.69458254,-5.04666667,324.0453137
30/10/2023 13:00,NaN,7.89903,39.9753,3.89795,0.0593,8.35226,112.175,514.4377333,41.37954,422.0238667,465.2204667,473.0582333,-43.19661333,429.8615667,31.38666667,31.84,25.93666667,26.73,5.20385,33.38600149,14.57138418,18.81461731,-5.45,332.8887174
30/10/2023 13:30,-0.041,-25.6211,189.252,6.33185,0.280708,6.74381,91.4215,364.6644667,34.02726,432.6345,465.5747,330.6372333,-32.94022667,297.6969667,31.58666667,32.17,26.12,26.93666667,3.80671,33.74921802,14.89016575,18.85905226,-5.46666667,244.0892057
30/10/2023 14:00,-0.11528,-44.3775,81.7065,0.593776,0.121201,6.05499,110.644,141.6718667,15.05697333,435.9309333,462.9462667,126.6149,-27.01533667,99.59955667,31.06,35.23666667,26.22333333,26.8,2.32498,33.95545366,15.82958901,18.12586465,-4.83666667,143.2837275
30/10/2023 14:30,-0.474291,-36.3553,97.74560845,-13.8174,NaN,5.39417,30.1812,94.43751333,8.678155333,434.6044333,461.3324333,85.75936667,-26.72793667,59.03141667,31.32333333,29.99666667,26.11666667,26.61333333,1.43285,33.74258347,13.67857931,20.06400416,-5.20666666,97.74560845
30/10/2023 15:00,-0.102798,-42.9087,54.6808,1.85284,0.0811,6.6515,70.0453,47.74018667,3.570847333,435.6127,459.5677667,44.16934,-23.95506667,20.21427333,31.24333333,29.8,25.87666667,26.37666667,3.36001,33.26787292,13.52735833,19.74051459,-5.36666666,225.5163098
30/10/2023 15:30,-0.208464,-47.4388,183.5053275,5.26348,NaN,5.91879,79.0875,28.97222333,1.018522233,431.8191333,457.0373667,27.9537,-25.21823,2.735471,30.25,38.22333333,25.63333333,26.02333333,3.29178,32.79252236,16.39648279,16.39603957,-4.61666667,183.5053275
30/10/2023 16:00,-0.00945,-7.28303,3.95493,0.0878,0.00585,2.7893,75.9634,10.60613833,-0.201508937,429.0953667,453.3421333,10.807647,-24.24679667,-13.43914667,28.63,42.94333333,25.47,25.61,2.71725,32.47678227,16.78211167,15.6946706,-3.16,144.9975685
30/10/2023 16:30,-0.0212,-24.9427,186.611,NaN,0.275729,1.3729,171.053,0.924262433,-1.310277633,425.5349333,449.7923,2.234540567,-24.25736667,-22.02283,27.18666667,52.40666667,25.39,25.27,0.822752,32.32310338,18.8305344,13.49256898,-1.79666667,37.7435296
30/10/2023 17:00,-0.413184,NaN,21.58438495,NaN,NaN,1.04106,43.5235,-0.470496673,0.205181367,427.6324333,448.1493667,-0.675677867,-20.51692,-21.19259667,26.91,44.43333333,25.31,25.07666667,0.385658,32.17005887,15.70897543,16.46108344,-1.6,21.58438495
30/10/2023 17:30,-0.023,-22.8401,73.29322087,-11.4276,-0.0305,1.79775,57.5354,-1.429074553,0.068905067,425.0862333,447.7296,-1.497979667,-22.64339333,-24.14137,27.00333333,52.01333333,25.20666667,25.05,1.59874,31.97331169,18.48967479,13.48363691,-1.79666666,73.29322087
30/10/2023 18:00,-0.100835,NaN,24.83305643,NaN,NaN,1.17138,38.057,-0.908503633,0.38096915,424.6135,446.4328,-1.289472667,-21.81925,-23.10872333,26.33333333,57.43,25.12333333,24.86,0.599264,31.81540963,19.62739212,12.18801751,-1.21,24.83305643
30/10/2023 18:30,-0.160382,0.0924,10.68210543,NaN,NaN,1.28283,259.064,-2.303216667,-0.196179557,419.6023,444.5245333,-2.107037,-24.92223333,-27.02927333,25.42333333,67.50333333,25.06666667,24.64333333,0.319091,31.70842504,21.86234441,9.846080627,-0.35666666,10.68210543
30/10/2023 19:00,-0.0431,-25.5365,133.302,19.2256,0.196394,1.46136,6.91604,-1.270271733,0.670440667,418.2869667,443.4433,-1.940712333,-25.15633333,-27.09704333,24.95333333,64.34666667,24.98333333,24.51333333,0.578974,31.55166461,20.26623782,11.28542679,0.03,22.21549354
30/10/2023 19:30,-0.0492,-29.6882,202.082,NaN,0.297708,0.782306,137.705,-1.188065633,0.771109167,416.9347333,442.4613667,-1.959175,-25.52667,-27.48584333,24.83333333,60.56333333,24.86666667,24.37,0.484216,31.33333557,18.93888008,12.39445549,0.03333334,20.40541844
30/10/2023 20:00,-5.61E-05,0.0963,0.966231,0.499554,0.00142,0.389873,94.3304,-0.44535711,1.438986667,412.6172,442.2040333,-1.884343,-29.58685333,-31.47119667,25.21333333,54.78333333,24.75666667,24.25666667,0.35138,31.12869039,17.52298238,13.60570801,-0.45666666,16.25463052
30/10/2023 20:30,-4.37E-05,0.184793,18.2834039,-0.114677,-0.000727,0.386855,95.2499,-0.680617833,1.183740667,409.9582667,442.3141,-1.864358333,-32.35584667,-34.22020333,25.64,47.97,24.60666667,24.17,0.355777,30.85150783,15.73678221,15.11472562,-1.03333333,18.2834039
30/10/2023 21:00,-3.81E-05,NaN,0.920275,0.0726,0.00136,0.385119,93.0282,-0.341441433,0.838839933,412.9154667,442.9866,-1.180281333,-30.07116,-31.25143667,26.16666667,47.28666667,24.40333333,24.22666667,0.350411,30.47920961,16.0028583,14.47635131,-1.76333334,17.24708731
30/10/2023 21:30,-5.00E-05,-0.0203,1.41207,0.0599,0.00208,0.388601,92.611,-1.0928952,0.3959599,412.7738667,442.4961667,-1.488855,-29.72235,-31.21120333,26.31333333,46.48666667,24.15,24.08,0.354809,30.02085012,15.86867561,14.15217451,-2.16333333,17.07248421
30/10/2023 22:00,-4.22E-05,0.051,1.54606,NaN,0.00228,0.38895,93.3452,-0.380603283,1.113283,408.0097333,442.5987333,-1.493886333,-34.58899,-36.08287333,26.99666667,41.55333333,23.97666667,24.05333333,0.353445,29.7107114,14.76559057,14.94512082,-3.02,17.95974598
30/10/2023 22:30,-4.28E-05,0.12853,17.65518478,NaN,NaN,0.387684,94.0226,-0.7912938,0.6580184,406.1283,442.0833,-1.449312333,-35.95496667,-37.40427667,27.04333333,41.44,23.77666667,23.93,0.355891,29.35633594,14.76562866,14.59070728,-3.26666666,17.65518478
30/10/2023 23:00,-7.75E-05,0.0809,17.21747078,-0.0479,NaN,0.394429,93.6407,-0.985790067,0.288588183,406.2375333,441.4333,-1.274378,-35.19574,-36.47011667,27.07666667,41.16333333,23.53,23.73,0.355899,28.92435682,14.6957077,14.22864913,-3.54666667,17.21747078
30/10/2023 23:30,-3.53E-05,0.0676,0.563915,-0.099,0.000832,0.389206,92.3956,-2.092148667,-0.724670927,408.1504667,440.2571333,-1.367477333,-32.10663,-33.47410667,26.72666667,43.62333333,23.28333333,23.41333333,0.354551,28.4979357,15.25761089,13.24032481,-3.44333334,15.96085936
31/10/2023 0:00,-4.80E-05,0.0753,1.02807,0.510663,0.00152,0.388851,93.8568,-2.781509,-0.555532233,398.2203667,436.5163667,-2.225976667,-38.29596667,-40.52194667,25.08,49.43,23.15666667,22.96,0.355895,28.28110286,15.68590346,12.5951994,-1.92333333,15.24073287
31/10/2023 0:30,-4.82E-05,0.116041,13.46424636,0.207045,-0.000573,0.383518,93.604,-3.220384667,-0.0595349,382.5768333,433.4556333,-3.160849667,-50.87883333,-54.03968667,24.02333333,56.23666667,23.04666667,22.53666667,0.349248,28.09397044,16.75511536,11.33885508,-0.97666666,13.46424636
31/10/2023 1:00,-7.01E-05,0.146879,13.13393955,NaN,NaN,0.3825,93.4239,-3.183463333,0.5877501,374.2068667,430.1754667,-3.771213333,-55.96859333,-59.73981,22.79,60.38666667,22.87,22.14333333,0.348268,27.79568622,16.7038736,11.09181262,0.08,13.13393955
31/10/2023 1:30,-4.94E-05,0.11346,0.763264,NaN,0.00112,0.379117,96.4397,-3.125275667,1.282428667,373.4233333,427.4056667,-4.407704333,-53.98235667,-58.39006333,21.93666667,64.94333333,22.74,21.75333333,0.34796,27.57796353,17.05755081,10.52041272,0.80333333,12.44632155
31/10/2023 2:00,-5.88E-05,0.165544,13.15441576,NaN,-0.000895,0.376973,94.9928,-1.996876,1.663021333,368.1519667,426.0811,-3.659897333,-57.92913333,-61.58903333,21.49,63.38,22.64333333,21.67333333,0.344901,27.41703387,16.19947924,11.21755464,1.15333333,13.15441576
31/10/2023 2:30,-3.61E-05,0.1246,12.19732639,0.271845,NaN,0.37285,95.1588,-2.335670667,2.099403,370.8373333,424.585,-4.435073333,-53.74766,-58.18273333,21.13333333,66.57333333,22.48666667,21.42333333,0.341349,27.15795797,16.64833603,10.50962194,1.35333334,12.19732639
31/10/2023 3:00,-3.13E-05,-0.0574,3.18232,1.60733,0.00467,0.374381,95.8519,-2.399988,2.081740667,372.4230667,423.4376667,-4.481728333,-51.01459333,-55.49632,20.64666667,68.91,22.37,21.29,0.342245,26.96642032,16.72544076,10.24097956,1.72333333,11.91674177
31/10/2023 3:30,-5.47E-05,0.21675,10.36535229,-0.252738,-0.00232,0.376878,96.2233,-2.431164667,2.175278667,368.1324333,422.1905,-4.606443333,-54.05800667,-58.66445,20.46333333,74.44666667,22.25666667,21.12333333,0.341968,26.78148589,17.86652008,8.914965803,1.79333334,10.36535229
